card_id,card_code,card_rarity,card_type,card_image,card_art_variant,card_name,card_color,card_expansion,card_power,card_cost,card_counter,card_effect,card_trigger,card_banned
ST04-008-1,ST04-008,C,Animal Kingdom Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/ST04-008_p1.png?250502,1,Jack (Parallel),Purple,ST04,4000.0,3,1000.0,[On Play] You may trash 1 card from your hand: Add up to 1 DON!! card from your DON!! deck and set it as active.,,0
ST04-010-1,ST04-010,C,Animal Kingdom Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/ST04-010_p1.png?250502,1,Who's.Who,Purple,ST04,3000.0,3,,[On Play] DON!! −1 (You may return the specified number of DON!! cards from your field to your DON!! deck.): K.O. 1 of your opponent's Characters with a cost of 3 or less.,[Trigger] Play this card.,0
ST04-011-1,ST04-011,C,Animal Kingdom Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/ST04-011_p1.png?250502,1,Black Maria,Purple,ST04,2000.0,2,1000.0,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)",,0
ST04-011-3,ST04-011,C,Animal Kingdom Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/ST04-011_p3.png?250502,3,Black Maria (Parallel),Purple,ST04,2000.0,2,1000.0,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)",,0
ST06-006-1,ST06-006,C,Navy,https://en.onepiece-cardgame.com/images/cardlist/card/ST06-006_p1.png?250502,1,Tashigi (Parallel),Black,ST06,4000.0,3,2000.0,[Activate: Main] You may rest this Character: Give up to 1 of your opponent's Characters −2 cost during this turn.,,0
ST07-007-1,ST07-007,C,Big Mom Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/ST07-007_p1.png?250502,1,Charlotte Brulee (Parallel),Yellow,ST07,1000.0,3,1000.0,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)",[Trigger] Play this card.,0
ST07-008-1,ST07-008,C,Big Mom Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/ST07-008_p1.png?250502,1,Charlotte Pudding (Parallel),Yellow,ST07,3000.0,2,2000.0,"[On Play] Look at up to 1 card from the top of your or your opponent's Life cards, and place it at the top or bottom of the Life cards.",,0
ST07-008-3,ST07-008,C,Big Mom Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/ST07-008_p3.png?250502,3,Charlotte Pudding (Parallel),Yellow,ST07,3000.0,2,2000.0,"[On Play] Look at up to 1 card from the top of your or your opponent's Life cards, and place it at the top or bottom of the Life cards.",,0
ST07-010-2,ST07-010,SR,The Four Emperors;Big Mom Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/ST07-010_p2.png?250502,2,Charlotte Linlin (Parallel),Yellow,ST07,8000.0,7,,[On Play] Your opponent chooses one:- Trash 1 card from the top of your opponent's Life cards.- Add 1 card from the top of your deck to the top of your Life cards.,,0
ST09-012-1,ST09-012,C,Land of Wano,https://en.onepiece-cardgame.com/images/cardlist/card/ST09-012_p1.png?250502,1,Yamato (Parallel),Yellow,ST09,3000.0,3,2000.0,[When Attacking] You may add 1 card from the top or bottom of your Life cards to your hand: This Character gains +2000 power until the start of your next turn.,,0
ST10-004-1,ST10-004,C,Straw Hat Crew,https://en.onepiece-cardgame.com/images/cardlist/card/ST10-004_p1.png?250502,1,Sanji,Red,ST10,6000.0,6,1000.0,"[On Play] If your opponent has a Character with 5000 or more power, this Character gains [Rush] during this turn.(This card can attack on the turn in which it is played.)",,0
ST10-006-2,ST10-006,SR,Straw Hat Crew,https://en.onepiece-cardgame.com/images/cardlist/card/ST10-006_p2.png?250502,2,Monkey.D.Luffy (Parallel),Red,ST10,11000.0,10,,"[Rush] (This card can attack on the turn in which it is played.)[Once Per Turn] When your opponent activates a [Blocker], K.O. up to 1 of your opponent's Characters with 8000 power or less.",,0
ST10-008-1,ST10-008,C,Heart Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/ST10-008_p1.png?250502,1,Shachi & Penguin,Purple,ST10,5000.0,4,2000.0,"[On Play] If you have 3 or less DON!! cards on your field, add up to 2 DON!! cards from your DON!! deck and rest them.",,0
ST10-010-2,ST10-010,SR,Heart Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/ST10-010_p2.png?250502,2,Trafalgar Law (Parallel),Purple,ST10,5000.0,4,1000.0,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)[On Play] DON!! −1 (You may return the specified number of DON!! cards from your field to your DON!! deck.): If your opponent has 7 or more cards in their hand, trash 2 cards from your opponent's hand.",,0
ST10-013-2,ST10-013,SR,Kid Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/ST10-013_p2.png?250502,2,"Eustass""Captain""Kid (Parallel)",Purple,ST10,8000.0,7,,[On Play]/[When Attacking] DON!! −1 (You may return the specified number of DON!! cards from your field to your DON!! deck.): Up to 1 of your Leader gains +1000 power until the start of your next turn.,,0
ST11-003-1,ST11-003,C,Music;FILM,https://en.onepiece-cardgame.com/images/cardlist/card/ST11-003_p1.png?250502,1,Backlight (Parallel),Green,ST11,,2,,"[Main] If your Leader is [Uta], choose one:• Rest up to 1 of your opponent's Characters with a cost of 5 or less.• K.O. up to 1 of your opponent's rested Characters with a cost of 5 or less.",,0
ST11-004-1,ST11-004,SR,Music;FILM,https://en.onepiece-cardgame.com/images/cardlist/card/ST11-004_p1.png?250502,1,New Genesis (Parallel),Green,ST11,,1,,"[Main] If your Leader is [Uta], look at 3 cards from the top of your deck; reveal up to 1 {FILM} type card other than [New Genesis] and add it to your hand. Then, place the rest at the bottom of your deck in any order and set up to 1 of your DON!! cards as active.",,0
ST11-005-1,ST11-005,C,Music;FILM,https://en.onepiece-cardgame.com/images/cardlist/card/ST11-005_p1.png?250502,1,I'm invincible (Parallel),Green,ST11,,3,,[Main] Set up to 1 of your [Uta] Leader as active.,[Trigger] Up to 1 of your Leader or Character cards gains +1000 power during this turn.,0
ST18-002-1,ST18-002,C,Straw Hat Crew,https://en.onepiece-cardgame.com/images/cardlist/card/ST18-002_p1.png?250502,1,O-Nami,Purple,ST18,2000.0,4,1000.0,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)[On Play] If you have 8 or more DON!! cards on your field, trash 1 card from your hand and draw 2 cards.",,0
ST19-002-1,ST19-002,C,Navy,https://en.onepiece-cardgame.com/images/cardlist/card/ST19-002_p1.png?250502,1,Sengoku,Black,ST19,1000.0,1,1000.0,"[On Play] You may trash 2 black {Navy} type cards from your hand: If your Leader has the {Navy} type, draw 3 cards.",,0
EB01-043-1,EB01-043,R,CP9,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-043_p1.png?250502,1,Spandine,Black,EB01,2000.0,3,1000.0,"[On Play] You may place 3 cards with a type including ""CP"" from your trash at the bottom of your deck in any order: Play up to 1 Character card with a type including ""CP"" and a cost of 4 or less other than [Spandine] from your trash rested.",,0
EB01-043-2,EB01-043,R,CP9,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-043_p2.png?250502,2,Spandine,Black,EB01,2000.0,3,1000.0,"[On Play] You may place 3 cards with a type including ""CP"" from your trash at the bottom of your deck in any order: Play up to 1 Character card with a type including ""CP"" and a cost of 4 or less other than [Spandine] from your trash rested.",,0
OP01-001-2,OP01-001,L,Supernovas;Straw Hat Crew,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-001_p2.png?250502,2,Roronoa Zoro,Red,OP01,5000.0,,,[DON!! x1] [Your Turn] All of your Characters gain +1000 power.,,0
OP01-005-2,OP01-005,R,FILM,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-005_p2.png?250502,2,Uta (Parallel),Red,OP01,4000.0,4,,[On Play] Add up to 1 red Character card other than [Uta] with a cost of 3 or less from your trash to your hand.,,0
OP01-005-3,OP01-005,R,FILM,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-005_p3.png?250502,3,Uta (Parallel),Red,OP01,4000.0,4,,[On Play] Add up to 1 red Character card other than [Uta] with a cost of 3 or less from your trash to your hand.,,0
OP01-006-4,OP01-006,UC,Land of Wano,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-006_p4.png?250502,4,Otama,Red,OP01,,1,2000.0,[On Play] Give up to 1 of your opponent's Characters −2000 power during this turn.,,0
OP01-013-2,OP01-013,R,Straw Hat Crew,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-013_p2.png?250502,2,Sanji,Red,OP01,3000.0,2,2000.0,"[Activate: Main] [Once Per Turn] You may add 1 card from your Life area to your hand: This Character gains +2000 power during this turn. Then, give this Character up to 2 rested DON!! cards.",,0
OP01-014-2,OP01-014,UC,Fish-Man;Straw Hat Crew,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-014_p2.png?250502,2,Jinbe (Parallel),Red,OP01,5000.0,4,,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)[DON!! x1] [On Block] Play up to 1 red Character card with a cost of 2 or less from your hand.",,0
OP01-016-2,OP01-016,R,Straw Hat Crew,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-016_p2.png?250502,2,Nami,Red,OP01,2000.0,1,1000.0,"[On Play] Look at 5 cards from the top of your deck; reveal up to 1 {Straw Hat Crew} type Character card other than [Nami] and add it to your hand. Then, place the rest at the bottom of your deck in any order.",,0
OP01-017-2,OP01-017,R,Straw Hat Crew,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-017_p2.png?250502,2,Nico Robin (Parallel),Red,OP01,4000.0,3,1000.0,[DON!! x1] [When Attacking] K.O. up to 1 of your opponent's Characters with 3000 power or less.,,0
OP01-021-4,OP01-021,UC,Straw Hat Crew,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-021_p4.png?250502,4,Franky (Parallel),Red,OP01,4000.0,3,,[DON!! x1] This Character can also attack your opponent's active Characters.,,0
OP01-022-1,OP01-022,UC,Straw Hat Crew,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-022_p1.png?250502,1,Brook,Red,OP01,5000.0,4,1000.0,[DON!! x1] [When Attacking] Give up to 2 of your opponent's Characters −2000 power during this turn.,,0
OP01-029-1,OP01-029,UC,Straw Hat Crew,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-029_p1.png?250502,1,Radical Beam!! (Parallel),Red,OP01,,1,,"[Counter] Up to 1 of your Leader or Character cards gains +2000 power during this battle. Then, if you have 2 or less Life cards, that card gains an additional +2000 power.",[Trigger] Your Leader or 1 of your Characters gains +1000 power during this turn.,0
OP01-030-1,OP01-030,UC,Straw Hat Crew,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-030_p1.png?250502,1,In Two Years!! At the Sabaody Archipelago!!,Red,OP01,,1,,"[Main] Look at 5 cards from the top of your deck; reveal up to 1 {Straw Hat Crew} type Character card and add it to your hand. Then, place the rest at the bottom of your deck in any order.",[Trigger] Activate this card's [Main] effect.,0
OP01-057-1,OP01-057,UC,Land of Wano;Kouzuki Clan,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-057_p1.png?250502,1,Paradise Waterfall (Parallel),Green,OP01,,1,,"[Counter] Up to 1 of your Leader or Character cards gains +2000 power during this battle. Then, set up to 1 of your Characters as active.",[Trigger] K.O. 1 of your opponent's rested Characters with a cost of 4 or less.,0
OP01-114-1,OP01-114,R,Navy;Drake Pirates;Animal Kingdom Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-114_p1.png?250502,1,X.Drake (Parallel),Purple,OP01,5000.0,5,2000.0,[On Play] DON!! −1 (You may return the specified number of DON!! cards from your field to your DON!! deck.): Your opponent trashes 1 card from their hand.,,0
OP02-001-2,OP02-001,L,The Four Emperors;Whitebeard Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP02-001_p2.png?250502,2,Edward.Newgate (Parallel),Red,OP02,6000.0,,,[End of Your Turn] Add 1 card from the top of your Life cards to your hand.,,0
OP02-005-1,OP02-005,UC,Mountain Bandits,https://en.onepiece-cardgame.com/images/cardlist/card/OP02-005_p1.png?250502,1,Curly.Dadan (Parallel),Red,OP02,3000.0,2,1000.0,"[On Play] Look at up to 5 cards from the top of your deck; reveal up to 1 red Character with a cost of 1 and add it to your hand. Then, place the rest at the bottom of your deck in any order.",,0
OP02-013-5,OP02-013,SR,Whitebeard Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP02-013_p5.png?250502,5,Portgas.D.Ace,Red,OP02,7000.0,7,,"[On Play] Give up to 2 of your opponent's Characters −3000 power during this turn. Then, if your Leader's type includes ""Whitebeard Pirates"", this Character gains [Rush] during this turn.(This card can attack on the turn in which it is played.)",,0
OP02-015-3,OP02-015,UC,Windmill Village,https://en.onepiece-cardgame.com/images/cardlist/card/OP02-015_p3.png?250502,3,Makino,Red,OP02,,1,2000.0,[Activate: Main] You may rest this Character: Up to 1 of your red Characters with a cost of 1 gains +3000 power during this turn.,,0
OP02-036-2,OP02-036,SR,FILM;Straw Hat Crew,https://en.onepiece-cardgame.com/images/cardlist/card/OP02-036_p2.png?250502,2,Nami (Parallel),Green,OP02,5000.0,3,,"[On Play]/[When Attacking] ➀ (You may rest the specified number of DON!! cards in your cost area.): Look at 3 cards from the top of your deck; reveal up to 1 {FILM} type card other than [Nami] and add it to your hand. Then, place the rest at the bottom of your deck in any order.",,0
OP02-106-1,OP02-106,UC,Navy,https://en.onepiece-cardgame.com/images/cardlist/card/OP02-106_p1.png?250502,1,Tsuru (Parallel),Black,OP02,,1,2000.0,[On Play] Give up to 1 of your opponent's Characters −2 cost during this turn.,,0
OP02-117-1,OP02-117,UC,Navy,https://en.onepiece-cardgame.com/images/cardlist/card/OP02-117_p1.png?250502,1,Ice Age (Parallel),Black,OP02,,1,,[Main] Give up to 1 of your opponent's Characters −5 cost during this turn.,[Trigger] K.O. up to 1 of your opponent's Characters with a cost of 3 or less.,1
OP02-120-3,OP02-120,SEC,FILM,https://en.onepiece-cardgame.com/images/cardlist/card/OP02-120_p3.png?250502,3,Uta (Parallel),Purple,OP02,8000.0,8,,[On Play] DON!! −2 (You may return the specified number of DON!! cards from your field to your DON!! deck.): Your Leader and all of your Characters gain +1000 power until the start of your next turn.,,0
OP03-001-2,OP03-001,L,Whitebeard Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-001_p2.png?250502,2,Portgas.D.Ace (Parallel),Red,OP03,5000.0,,,"When this Leader attacks or is attacked, you may trash any number of Event or Stage cards from your hand. This Leader gains +1000 power during this battle for every card trashed.",,0
OP03-013-3,OP03-013,SR,Whitebeard Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-013_p3.png?250502,3,Marco,Red,OP03,6000.0,5,1000.0,[Your Turn] [On Play] K.O. up to 1 of your opponent's Characters with 3000 power or less.[On K.O.] You may trash 1 Event from your hand: You may play this Character card from your trash rested.,,0
OP03-044-3,OP03-044,R,East Blue,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-044_p3.png?250502,3,Kaya,Blue,OP03,,1,2000.0,[On Play] Draw 2 cards and trash 2 cards from your hand.,,0
OP03-055-1,OP03-055,C,East Blue;Straw Hat Crew,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-055_p1.png?250502,1,Gum-Gum Giant Gavel (Parallel),Blue,OP03,,1,,"[Counter] You may trash 1 card from your hand: Up to 1 of your Leader gains +4000 power during this battle. Then, you may trash 2 cards from the top of your deck.",[Trigger] Return up to 1 Character with a cost of 4 or less to the owner's hand.,0
OP03-121-1,OP03-121,C,The Four Emperors;Big Mom Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-121_p1.png?250502,1,Thunder Bolt (Parallel),Yellow,OP03,,2,,[Main] You may trash 1 card from the top of your Life cards: K.O. up to 1 of your opponent's Characters with a cost of 5 or less.,[Trigger] K.O. up to 1 of your opponent's Characters with a cost of 5 or less.,0
OP04-032-3,OP04-032,UC,Donquixote Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-032_p3.png?250502,3,Baby 5,Green,OP04,1000.0,1,2000.0,[End of Your Turn] You may trash this Character: Set up to 2 of your DON!! cards as active.,,0
OP04-083-5,OP04-083,SR,Dressrosa;Revolutionary Army,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-083_p5.png?250502,5,Sabo,Black,OP04,6000.0,5,1000.0,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)[On Play] None of your Characters can be K.O.'d by effects until the start of your next turn. Then, draw 2 cards and trash 2 cards from your hand.",,0
OP04-095-1,OP04-095,C,Dressrosa;Barto Club,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-095_p1.png?250502,1,Barrier!! (Parallel),Black,OP04,,1,,"[Counter] Up to 1 of your Leader or Character cards gains +2000 power during this battle. Then, if you have 15 or more cards in your trash, that card gains an additional +2000 power during this battle.",[Trigger] Draw 2 cards and trash 1 card from your hand.,0
OP04-105-1,OP04-105,R,Big Mom Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-105_p1.png?250502,1,Charlotte Amande (Parallel),Yellow,OP04,3000.0,3,2000.0,[Activate: Main] [Once Per Turn] You may trash 1 card with a [Trigger] from your hand: Rest up to 1 of your opponent's Characters with a cost of 2 or less.,,0
OP05-004-1,OP05-004,UC,Revolutionary Army,https://en.onepiece-cardgame.com/images/cardlist/card/OP05-004_p1.png?250502,1,Emporio.Ivankov,Red,OP05,5000.0,4,1000.0,"[Activate: Main] [Once Per Turn] If this Character has 7000 power or more, play up to 1 {Revolutionary Army} type Character card with 5000 power or less other than [Emporio.Ivankov] from your hand.",,0
OP05-005-1,OP05-005,R,Revolutionary Army,https://en.onepiece-cardgame.com/images/cardlist/card/OP05-005_p1.png?250502,1,Karasu (Parallel),Red,OP05,5000.0,4,1000.0,"[On Play] If your Leader has the {Revolutionary Army} type, give up to 1 of your opponent's Leader or Character cards −1000 power during this turn.[When Attacking] If this Character has 7000 power or more, give up to 1 of your opponent's Leader or Character cards −1000 power during this turn.",,0
OP05-019-1,OP05-019,R,Revolutionary Army,https://en.onepiece-cardgame.com/images/cardlist/card/OP05-019_p1.png?250502,1,Fire Fist (Parallel),Red,OP05,,2,,"[Main] Give up to 1 of your opponent's Characters −4000 power during this turn. Then, if you have 2 or less Life cards, K.O. up to 1 of your opponent's Characters with 0 power or less.",[Trigger] Activate this card's [Main] effect.,0
OP05-030-1,OP05-030,R,Navy;Donquixote Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP05-030_p1.png?250502,1,Donquixote Rosinante,Green,OP05,1000.0,2,1000.0,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)[Opponent's Turn] If your rested Character would be K.O.'d, you may trash this Character instead.",,0
OP05-093-3,OP05-093,SR,CP0,https://en.onepiece-cardgame.com/images/cardlist/card/OP05-093_p3.png?250502,3,Rob Lucci,Black,OP05,6000.0,4,,[On Play] You may place 3 cards from your trash at the bottom of your deck in any order: K.O. up to 1 of your opponent's Characters with a cost of 2 or less and up to 1 of your opponent's Characters with a cost of 1 or less.,,0
OP05-093-4,OP05-093,SR,CP0,https://en.onepiece-cardgame.com/images/cardlist/card/OP05-093_p4.png?250502,4,Rob Lucci,Black,OP05,6000.0,4,,[On Play] You may place 3 cards from your trash at the bottom of your deck in any order: K.O. up to 1 of your opponent's Characters with a cost of 2 or less and up to 1 of your opponent's Characters with a cost of 1 or less.,,0
OP05-114-1,OP05-114,UC,Sky Island,https://en.onepiece-cardgame.com/images/cardlist/card/OP05-114_p1.png?250502,1,El Thor (Parallel),Yellow,OP05,,1,,"[Counter] Up to 1 of your Leader or Character cards gains +2000 power during this battle. Then, if your opponent has 2 or less Life cards, that card gains an additional +2000 power during this battle.",[Trigger] K.O. up to 1 of your opponent's Characters with a cost equal to or less than the number of your opponent's Life cards.,0
OP06-016-1,OP06-016,UC,FILM;Revolutionary Army,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-016_p1.png?250502,1,Raise Max,Red,OP06,2000.0,1,,[Activate: Main] You may place this Character at the bottom of the owner's deck: Give up to 1 of your opponent's Characters −3000 power during this turn.,,0
OP06-038-1,OP06-038,UC,Dressrosa;Straw Hat Crew,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-038_p1.png?250502,1,The Billion-fold World Trichiliocosm (Parallel),Green,OP06,,1,,"[Counter] Up to 1 of your Leader or Character cards gains +2000 power during this battle. Then, if you have 8 or more rested cards, that card gains an additional +2000 power during this battle.",[Trigger] K.O. up to 1 of your opponent's rested Characters with a cost of 3 or less.,0
OP06-090-1,OP06-090,R,Thriller Bark Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-090_p1.png?250502,1,Dr. Hogback,Black,OP06,5000.0,4,1000.0,[On Play] You may return 2 cards from your trash to the bottom of your deck in any order: Add up to 1 {Thriller Bark Pirates} type card other than [Dr. Hogback] from your trash to your hand.,,0
OP06-104-1,OP06-104,R,Land of Wano;The Akazaya Nine,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-104_p1.png?250502,1,Kikunojo (Parallel),Yellow,OP06,6000.0,4,,"[On K.O.] If your opponent has 3 or less Life cards, add up to 1 card from the top of your deck to the top of your Life cards.","[Trigger] If your opponent has 3 or less Life cards, play this card.",0
OP06-118-4,OP06-118,SEC,Straw Hat Crew,https://en.onepiece-cardgame.com/images/cardlist/card/OP06-118_p4.png?250502,4,Roronoa Zoro,Green,OP06,9000.0,9,,[When Attacking] [Once Per Turn] ➀ (You may rest the specified number of DON!! cards in your cost area.): Set this Character as active.[Activate: Main] [Once Per Turn] ➁ (You may rest the specified number of DON!! cards in your cost area.): Set this Character as active.,,0
OP07-064-2,OP07-064,SR,Straw Hat Crew,https://en.onepiece-cardgame.com/images/cardlist/card/OP07-064_p2.png?250502,2,Sanji,Purple,OP07,6000.0,6,2000.0,"If the number of DON!! cards on your field is at least 2 less than the number on your opponent's field, give this card in your hand −3 cost.[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)",,0
OP07-109-2,OP07-109,SR,The Four Emperors;Egghead;Straw Hat Crew,https://en.onepiece-cardgame.com/images/cardlist/card/OP07-109_p2.png?250502,2,Monkey.D.Luffy,Yellow,OP07,6000.0,5,1000.0,"[Activate: Main] You may trash this Character: If you have 2 or less Life cards, K.O. up to 1 of your opponent's Characters with a cost of 4 or less. Then, draw 1 card.",[Trigger] K.O. up to 1 of your opponent's Characters with a cost of 4 or less.,0
OP08-040-1,OP08-040,UC,Whitebeard Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP08-040_p1.png?250502,1,Atmos,Blue,OP08,5000.0,4,1000.0,"[On Play] You may reveal 2 cards with a type including ""Whitebeard Pirates"" from your hand: If your Leader's type includes ""Whitebeard Pirates"", return up to 1 of your opponent's Characters with a cost of 4 or less to the owner's hand.",,0
OP08-069-2,OP08-069,SR,Former Rocks Pirates;Big Mom Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP08-069_p2.png?250502,2,Charlotte Linlin,Purple,OP08,9000.0,9,,"[On Play] DON!! −1, You may trash 1 card from your hand: Add up to 1 card from the top of your deck to the top of your Life cards. Then, add up to 1 of your opponent's Characters with a cost of 6 or less to the top or bottom of your opponent's Life cards face-up.",,0
OP08-105-2,OP08-105,SR,Egghead;Bonney Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP08-105_p2.png?250502,2,Jewelry Bonney,Yellow,OP08,4000.0,3,1000.0,"[DON!! x1] [Your Turn] [Once Per Turn] When a card is removed from your opponent's Life cards, draw 2 cards and trash 1 card from your hand.",[Trigger] Draw 2 cards and trash 1 card from your hand.,0
OP08-105-3,OP08-105,SR,Egghead;Bonney Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP08-105_p3.png?250502,3,Jewelry Bonney,Yellow,OP08,4000.0,3,1000.0,"[DON!! x1] [Your Turn] [Once Per Turn] When a card is removed from your opponent's Life cards, draw 2 cards and trash 1 card from your hand.",[Trigger] Draw 2 cards and trash 1 card from your hand.,0
OP10-042-2,OP10-042,L,Dressrosa;Straw Hat Crew,https://en.onepiece-cardgame.com/images/cardlist/card/OP10-042_p2.png?250502,2,Usopp,Blue/Black,OP10,5000.0,,,"All of your {Dressrosa} type Characters with a cost of 2 or more gain +1 cost.[Opponent's Turn] [Once Per Turn] This effect can be activated when your {Dressrosa} type Character is removed from the field by your opponent's effect or K.O.'d. If you have 5 or less cards in your hand, draw 1 card.",,0
P-001-1,P-001,P,Supernovas;Straw Hat Crew,https://en.onepiece-cardgame.com/images/cardlist/card/P-001_p1.png?250502,1,Monkey.D.Luffy,Red,P,7000.0,6,,[DON!! x2] This Character gains [Rush].(This card can attack on the turn in which it is played.),,0
P-011-1,P-011,L,FILM,https://en.onepiece-cardgame.com/images/cardlist/card/P-011_p1.png?250502,1,Uta (Parallel),Red,P,5000.0,,,[Activate: Main] [Once Per Turn] ① (You may rest the specified number of DON!! cards in your cost area.): Up to 1 of your Characters with no base effect gains +2000 power during this turn.,,0
P-016-2,P-016,P,FILM;The Four Emperors;Red-Haired Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/P-016_p2.png?250502,2,Shanks (Parallel),Red,P,10000.0,8,1000.0,-,,0
P-022-2,P-022,P,FILM;Supernovas;Straw Hat Crew,https://en.onepiece-cardgame.com/images/cardlist/card/P-022_p2.png?250502,2,Monkey.D.Luffy (Parallel),Red,P,6000.0,4,1000.0,-,,0
P-031-1,P-031,P,FILM,https://en.onepiece-cardgame.com/images/cardlist/card/P-031_p1.png?250502,1,Uta (Parallel),Purple,P,6000.0,5,,[On Play] Add up to 1 DON!! card from your DON!! deck and rest it.,,0
P-041-6,P-041,P,The Four Emperors;Straw Hat Crew,https://en.onepiece-cardgame.com/images/cardlist/card/P-041_p6.png?250502,6,Monkey.D.Luffy,Purple,P,12000.0,10,1000.0,-,,0
P-047-1,P-047,P,Straw Hat Crew,https://en.onepiece-cardgame.com/images/cardlist/card/P-047_p1.png?250502,1,Monkey.D.Luffy (Parallel),Blue,P,5000.0,,,[DON!! x1] [When Attacking] Draw 1 card if you have 3 or less cards in your hand.,,0
P-048-1,P-048,P,Fish-Man;Arlong Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/P-048_p1.png?250502,1,Arlong (Parallel),Blue,P,4000.0,3,1000.0,"[DON!! x1] [When Attacking] If you have 4 or more Life cards, your opponent places 1 card from their hand at the bottom of their deck.",,0
P-049-1,P-049,P,Straw Hat Crew,https://en.onepiece-cardgame.com/images/cardlist/card/P-049_p1.png?250502,1,Usopp (Parallel),Blue,P,3000.0,2,1000.0,[On Play] Look at 5 cards from the top of your deck and place them at the top or bottom of the deck in any order.,,0
P-050-1,P-050,P,Straw Hat Crew,https://en.onepiece-cardgame.com/images/cardlist/card/P-050_p1.png?250502,1,Sanji (Parallel),Blue,P,2000.0,3,1000.0,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)[DON!! x1] [Your Turn] If you have 3 or less cards in your hand, this Character gains +4000 power.",,0
P-051-1,P-051,P,Red-Haired Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/P-051_p1.png?250502,1,Shanks (Parallel),Blue,P,9000.0,7,,[When Attacking] You may trash any number of cards from your hand. This Character gains +1000 power during this battle for every card trashed.,,0
P-052-1,P-052,P,The Seven Warlords of the Sea,https://en.onepiece-cardgame.com/images/cardlist/card/P-052_p1.png?250502,1,Dracule Mihawk (Parallel),Blue,P,7000.0,6,1000.0,[DON!! x1] This Character cannot be K.O.'d in battle by <Slash> attribute cards.,,0
P-053-1,P-053,P,Straw Hat Crew,https://en.onepiece-cardgame.com/images/cardlist/card/P-053_p1.png?250502,1,Nami (Parallel),Blue,P,1000.0,1,2000.0,"[On Play] If you have 3 or less cards in your hand, return up to 1 of your opponent's Characters with a cost of 3 or less to the owner's hand.",,0
